,temp_pi_t0,hum_pi_t0,PM1_pi_t0,PM2.5_pi_t0,PM10_pi_t0,wind_speed_t0,temp_pi_t1,hum_pi_t1,PM1_pi_t1,PM2.5_pi_t1,PM10_pi_t1,wind_speed_t1,temp_pi_t2,hum_pi_t2,PM1_pi_t2,PM2.5_pi_t2,PM10_pi_t2,wind_speed_t2,temp_pi_t3,hum_pi_t3,PM1_pi_t3,PM2.5_pi_t3,PM10_pi_t3,wind_speed_t3,temp_pi_t4,hum_pi_t4,PM1_pi_t4,PM2.5_pi_t4,PM10_pi_t4,wind_speed_t4,temp_pi_t5,hum_pi_t5,PM1_pi_t5,PM2.5_pi_t5,PM10_pi_t5,wind_speed_t5,PM2.5_pi,PM10_pi
404,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,8.858333333333333,44.375,3.0425,8.003333333333332,13.353333333333332,5.1919937,6.908333333333334,55.35,4.84,7.712500000000001,10.448333333333334,4.0249224,5.8500000000000005,59.925,4.964166666666666,8.9,12.845833333333331,2.6208394,4.8500000000000005,62.90833333333333,4.048333333333333,8.113333333333332,12.313333333333334,4.68,4.9833333333333325,61.61666666666667,3.929166666666666,7.600000000000001,11.365833333333333,4.73506,5.928333333333334,8.614166666666664
405,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,8.858333333333333,44.375,3.0425,8.003333333333332,13.353333333333332,5.1919937,6.908333333333334,55.35,4.84,7.712500000000001,10.448333333333334,4.0249224,5.8500000000000005,59.925,4.964166666666666,8.9,12.845833333333331,2.6208394,4.8500000000000005,62.90833333333333,4.048333333333333,8.113333333333332,12.313333333333334,4.68,7.750909090909093,12.903636363636364
406,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,8.858333333333333,44.375,3.0425,8.003333333333332,13.353333333333332,5.1919937,6.908333333333334,55.35,4.84,7.712500000000001,10.448333333333334,4.0249224,5.8500000000000005,59.925,4.964166666666666,8.9,12.845833333333331,2.6208394,7.705000000000001,12.346666666666666
407,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,8.858333333333333,44.375,3.0425,8.003333333333332,13.353333333333332,5.1919937,6.908333333333334,55.35,4.84,7.712500000000001,10.448333333333334,4.0249224,8.453333333333333,14.123333333333337
408,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,8.858333333333333,44.375,3.0425,8.003333333333332,13.353333333333332,5.1919937,7.355833333333333,11.183333333333332
409,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,11.708333333333334,42.01666666666667,5.0683333333333325,9.943333333333332,14.958333333333334,7.704335700000001,6.587499999999999,9.790833333333332
410,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,15.133333333333336,30.95833333333333,3.2616666666666663,5.928333333333334,8.614166666666664,9.339208,7.4675,11.225
411,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,19.7,24.163636363636364,2.970909090909092,7.750909090909093,12.903636363636364,12.904882,6.969166666666666,10.899166666666666
412,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,20.133333333333336,24.341666666666665,3.33,7.705000000000001,12.346666666666666,14.489720000000002,7.572500000000001,11.937500000000002
413,16.3,31.95,3.42625,7.572500000000001,11.937500000000002,15.379206,16.958333333333332,33.033333333333324,3.2225,6.969166666666666,10.899166666666666,19.130875,17.958333333333332,29.875,3.813333333333333,7.4675,11.225,20.140705,21.08333333333333,25.633333333333336,3.4516666666666667,6.587499999999999,9.790833333333332,17.906157,22.85,23.075,3.656666666666666,7.355833333333333,11.183333333333332,14.021525,22.591666666666665,21.89166666666667,3.201666666666666,8.453333333333333,14.123333333333337,14.4,,
